268	These shoes are great, I had been looking for a pair of shoes that fit my feet and were comfortable for months, I had been everywhere I could think of to try and find a pair, even went to store to try shoes on all with no luck. Then I found these shoes, they fit great, it will be the first pair of shoes in years that don't break open on the sides for me and on top of that I was able to wear them right out of the box day 1 and they were comfortable. I'm on my feet a good amount of the day and wear these shoes for 12-14 hours a day and at the end of the day my feet don't hurt and I have noticed less back and leg pain since wearing these shoes. I liked them so much I turned around and purchased a 2nd pair in a different color and those are just as amazing. I would highly recommend these shoes.
269	I have owned many different pairs of the ASICS Gel-Nimbus Shoes over the years and have never been disappointed with the feel, performance and look of these shoes! Can't beat the price that I purchased this new ASICS Men's Gel-Nimbus 21 Running Shoes at! Very Happy!
270	Got here fast. Nice and comfortable shoe, I wear a 9.5 and they fit perfectly. Thanks!
271	Good running sneaker
272	They are soooo comfortable and stable! Forget about Nike! I strongly recommend ASICS. I’m very satisfied with the purchase.
273	Was delivered fast.
274	Super cool
275	Christmas gift for my son the runner
276	This was a gift for someone.
277	I've had a lot of Romas over time. They are great. But be sure to get a half a size larger than usual.
278	I love the color and how it fits on my 3 year old son. Would be purchasing another puma Roma. I delivery was faster than I expected. Love loving this shoes 😉
279	Loving these shoes just as image
280	My son loves this sneakers
281	It is good to know that if there were to be a problem that I could easily return.  With that being said all went well and they fit exactly as expected.  They were suppose to be for school but we had to try them out.  Perfect
282	My son loves this sneakers , he is wearing it all day long
283	It was a great fit
284	Fast delivery from USA. Quality product.
285	Just the summer cricket shoe for which I have been searching. The fit is accurate, the shoe is the most comfortable in my wardrobe. I do not hesitate to recommend this product. The shoes appear well made; thye are of a quality that one expects.
286	I like it...
287	Nice looking, comfortable, and very light.
288	They are used for playing the pedals on the organ!
289	The best tap shoes. I'm a french tap teacher and thanks to amazon.com, I purchased professional tap shoes, that I used to buy an amazing price (250 $), for a very small price. The delivery was very fast and the product perfect. As I have a very good cobbler for the build up, I have now professional tap shoes for half price. Thank you amazon.com, I will be a returned customer.P.S. for capezio tap shoes, you have to know your perfect size before ordering.
291	I think there is a big problem with the way this shoe is sized. I am not convinced that this shoe can be fit to a woman's foot.I ordered and tried 3 different sized pairs. The last one that I decided to keep and wear caused me very large and painful heel blisters after 20 minutes of dancing. Of course now that they are used I cannot return. $300. loss.I think you would do better with a cheaper shoe. My Blochs never caused these problems.
292	The shoes that were in the box were the wrong size a 13 1/2 not 12 as stated in the ad.
293	This shoe looks good but doesn't feel good! They made a sore 😩 on my heel! I'm sticking with adidas!
294	It is comfortable and nice, a good buy
295	The back of the shoe is high and rubs blisters....
296	Be careful-- there is no realistic return policy, I like in FL and they want $100 to return
297	The shoes I received are not the same shoes pictured. The shoes pictured had a velcro strap closure. The shoes I received appear to have the same lower body, however they have  lace closures. Disappointing!
298	Sooouu...4 month old shoes. Cute, bright, fit as expected. I've owned new balance before and have always been happy with the brand. These did not hold up. My daughter barely wore them because she has many shoes. I just now realized how worn they look. In these 4 months these shoes have never been washed or cleaned (demonstrating they truly are still new) and you can see the soles are barely worn but very torn and worn on the fabric side. Pictures attached for you to use your own judgement.
299	"These are fantastic shoes for my seven year old.  He loves them.  We ordered the white ones, which turned out having pink-lavenderish-""N""s on them.  I pulled out a black Sharpie and changed that before my son saw.  Lol.  These plastic toggles on the laces have not held up.  One is completely gone already, with another hanging by a thread.  Not sure why.  Great grip.  Easy to wipe clean."
300	I purchased these for my daughter who wears a 2.5. They arrived today and she had the hardest time putting them on. When I tried I did as well but succeeded. She said they were way too tight and hurt her foot. As far as appearance, they are nice looking but you may need to order half a size up or even wide for your kiddo (we never had to buy wide for her shoes).
301	Fit as expected, however these have shown wear rather quickly. They do not tighten around my daughter’s ankles well so they rub together throughout the day as they are sticking out a bit. She says then are comfortable shoes- they just didn’t stay looking nice as long as I expected. She started wearing these late August- so this is less than 4 months of wear.
302	My son has wide feet and normally has a least half an inch of toe room in a size 11. However, these shoes fit just right. I bought a wide and the shoe was snug on his foot as well with thin socks. I am returning for a larger size since I love the quality. Pictures do not do it justice! Buy the shoe but go for a larger size and XW if your child has a wide foot.
303	My son is kind of particular about how his shoes look. But I picked these out without him and he loved them. The basic color is great since he wears them every day. He says they're comfortable. I bought them a little big for him to grow into, but they still work well for him. So far the quality is good. We'll see in a few more months, but I have high hopes.
304	I got these for my 5 & 1/2 year old, so take that into consideration when he says they are the best shoes he’s ever worn 😄I like the fact that I could get a pair of classic trainers for him in extra wide. 3rd paid of NBs for him and will continue to do so.
305	We bought these for my elementary son to run cross country.  They are well made, but do not offer as much support as some of the other options out there.  They will serve our purposes for this season, but I will likely choose something with more support next time.
306	I bought this for my boy, and they came to large. On top of that its described as girls shoes , and I don’t  Find them very girly Decent looking UNISEX shoes that I hope my son will wear in near future
307	fit my duck shaped feeta bit tight across the toes but they will break in
308	The liner to the boot runs VERY SMALL. My toddler is a size 5, I ordered a 6, and the boot is big but the liner is tiny and very narrow. The width of the liner is seriously that of a newborn shoe. It’s that narrow and small. Her foot WILL NOT fit into it. Forget trying to put a foot with socks on it into the boot. I’m seriously debating on returning these if the liner is unusable and the boots won’t keep her feet warm without it. Without the liner it’s essentially a fancy rainboot, there is zero integrated padding/warmth into the boot.
309	My son is 22 months and the liner was WAY too narrow for his foot!!  Even taking the liner out and trying to get just that on him before trying the boot on, I wasn’t able to get his toes past the middle of the liner.  It was quite literally HALF the width of his wide, little baby foot!  They were also very heavy and clunky, so if we could have gotten them on, I imagine they would have been difficult for him to walk in.
310	While I'm sure these are warm & I love Columbia, these boots are much too clumpy for a toddler. My one year old loves to walk & run, but in these boots she can hardly lift her feet, so insists on being carried, even when just testing them in the house. Might be fine for an older child, but I would go with Land's End in that case, anyway.
311	I really wanted these boots to work! So much so that I ignored the other reviews and tried them anyway. The inside liner is not just small, but bunches up making it impossible to get a foot into them. In addition to that the shaft is so stiff it makes it challenging to get it past the ankle. I love everything Columbia, and they’re a trusted brand, but I’m so super bummed by these!
312	Probably great but too hard to get on their feet. After about the third time I just didnt want to do it again so they just sat there. I got the kamiks and they slip right on perfect fit. These fit well but you almost have to break your kids leg to get them in them.
313	The liner in this boot is just cheap foam. Does not even seem like it will keep a child’s feet warm. My son is a toddler size 5, that’s what was purchased. I cannot even get his foot down into the boot because they are so tight even at the ankle.
314	My son loves these! They are very good quality. I never have a problem with any Columbia product that I purchase.
315	These boots are great. They fit as expected and they are sturdy. They have held up to little boy ruff and tuff play. No matter how long they have been out or how wet the snow has been their feet come out dry. There has even been some complaints of hot feet. Which is a great thing in my book.
316	Great quality. Sturdy boots. My son can DESTROY any pair of boots or shoes in a week... he has many many times! But these have held up well to the abuse they take on a daily basis! Never hear conplaints about cold piggies!
317	This is a well built, lightweight waterproof shoe. I'm a size 13, and it feels just a tad bit small. These shoes took a long while to break in, to the point where I almost gave up on them, which would have been a shame considering the price. About a month in, wearing them once a day for a walk, I'm at the point where I feel they are a good, quality walking shoe now that they're broken in. So far they've kept water out during light rain and small puddles.
318	Great
319	First off, I had no problems with the seller or shipping. The problem with these shoes was that the toes have an angular design that caused my toes to get uncomfortably squeezed, and they seem to run small too. The angle didn't look too sharp in the picture but it definitely feels too sharp. This was my first time trying women's puma shoes do I didn’t really know what to expect and had to return these.
320	My 11 year old granddaughter loves these sneakers. They are stylish and Puma makes great athletic shoes. I bought two pairs.
321	Just as comfy as I was hoping they’d be and they look great! I’ve gotten compliments from guys and girls.
322	I like the color schemes , cushions in soles
323	They fit just right and look really nice
324	Shoes was dirty and it wasn’t what I was expected. Also it looks as though it was wore before and partially cleaned up with white shoe polish added. I am very disappointed!
325	I bought these for a family member who has real difficulty getting shoes to fit comfortably because of her disability. They're my favourite shoes and now they're also her favourite shoes they fit great she's able to walk better than usual.  I couldn't ask for a better pair of shoes for her.
326	I love these shoes.  I can wear them all day and my feet don’t hurt at the end of the day! I have five pair now.  And I can throw them in the washing machine when they get dirty.
327	I bought this shoe for my mother who is in assisted living. These shoes are the most comfortable Sketchers I have ever had...so, I bought myself some too! LOL
328	Got these for my mom and she loves them, wears them everyday.
329	Red shoes for a cause.  Great price, comfortable walking support, but narrow.  I wish they came in wide sizes.
330	These shoes are super-comfortable and I'm so happy with the color! Skechers never disappoints me.
331	Received my Skechers and they fit great
332	This is a beautiful shoe but the toe box is narrow.  I wear a regular in most shoes but Clark’s seem to run narrow for me.  Well worth the money if you know how they fit.
333	Great look and comfortable at the same time! Also light to walk for awhile.
334	Been wearing this brand exclusively for 8+ years and I appreciate the comfort these shoes provide. The are sleek enough for formal meetings and casual enough for classroom teaching. I always look for the best price as Clark’s are expensive, which I why I got this pair - I usually get them at Clark’s. I wear these 5 days a week 10 hours a day and they last almost all year with only the sole wearing out. Note: I do maintain them weekly by cleaning and polishing which probably helps the lasting look and feel of the uppers.
335	Not clarcks , it came in unsturctured brand boxEven clarcks not graved on shoes
336	Used wardrobe to try on a few pairs of slip ons as I wear them for work. These are comfortable and fit just right. It was up between these or the hush puppies. Ultimately went with these to try and was not diappointed.
337	Excellent quality. Beautiful shoe.
338	Cute but the cut of these did not work for me, returned.  The insole was cushiony but the shape of the boot made it uncomfortable to walk in.  Also, the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless you cinch it all the way with the laces which I think will crease the material over time and also just felt kind of weird.  I would like to see this concept redesigned since it is a cute style but just fits really strangely (sizing up or down wouldn't have helped) and did not feel very practical.
339	I was so DISAPPOINTED that these walking shoes would NOT allow me to slide my foot inside ! I'm 66 yrs old and walk my 82 lb dog twice a day.  These shoes looked like the perfect footwear for light snowfall days.  HAH. The opening at the top is too narrow and rigid.  There are no gussets that allow the opening to widen and accomodate your heel and ankle.  Very POOR design !  Because of that I cannot comment on the fit or comfort.  I had high hopes for these.  The tread on the bottom of the shoe and the ankle support would have made this a very stable shoe/boot.
340	I really like these boots but I just wish they were a little bit more comfortable. I had to return my regular size and get a half size bigger because they definitely run small. I did keep the 7 1/2 because they are easy to wear and get around in in the city, but I find that my heel to slip out just a little bit even with my orthotics inside. I don’t think I would wear them every day but the days that I do with them they are pretty comfortable
341	Looked nice-had to return too small
342	Could not get my foot all the way in the shoe. No side zipper or opening at the shoe laces to open up the shoe
343	I was unable to put my foot in the shoe. Returned immediately!!
344	Warm. Look good. However the soles make my ankles legs and knees bend in. I won’t be wearing them because of knee arthritis. Love new balance sneakers and was hoping these would be equally good.
345	Nice boots.
346	I do workout videos several times a week.  I like to make sure that my shoes can stand up to all the moves.  These shoes fit perfectly and are great to workout in.  I love the longer tongue on the shoes-I know that sounds funny, but they protect the ankle area more than most shoes do.
347	Comfy love it
348	Very Good Product!
349	Value for money
350	Why are athletic shoe companies putting these weird things under the soul? Is it supposed to be a gel pad or what? Instead of making the shoe more comfortable, it makes the shoe less comfortable. Please, just give us a nice smooth insole. . Don’t put these gel pads in there because they don’t work and we can feel them so it defeats the purpose.  If it’s not a gel pad I don’t know what it is. But it’s a horizontal lump going from left to right under the ball of the foot area. Also I don’t like the toe area, too pointy, prefer more rounded.
351	I was worried b/c multiple reviews said these run large and order down a size but I wear a 5 which is the smallest size. They fit fine though and feel nice
352	These are exactly as described. Reebok is the best!! I ordered an 8.5 and they fit perfectly
353	"This shoe is a knock off!!! The printed logo ""Reebok"" is supposed to be in the white part of the back area above ankle as seen in picture #1 above. Notice pic #2 doesn't have it. For $65 it's a rip-off"
354	I wasn't sure if I would like these shoes because I couldn't find many written reviews. I've searched the internet for a nice comfy white sneaker to go with every outfit. I didn't want to spend a ton, definitely not over $100. I found these and prayed they would fit right, and not hurt my feet, and also look good. They are super cute, and fit very well. I've always been in between a 9 and 9 1/2, I never really know what size to get. I went for a 9 and they fit wonderfully. They are very comfortable , and I'm excited to wear them with every outfit and not ruin my feet!
355	These shoes are very light weight, softly cushioned and very comfortable for all day wear! I got a half size bigger just because but I think it’s okay to order true to size! Got a pair for my friend also, bought true to size and they fit her great! Easy to clean also, I just use a wet wipe after I get home for any marks or smudges.
356	Wanted to buy this product for both casual and slightly smart casual wear, but the material isn't really good for smart casual wear, so it sort of defeated my purpose for buying it. The Men's Street Encounter series are much better, and the material used also more formal and suitable for smart casual wear. Shoes are overall quite light and easy to wear, but it simply didn't fit my purposes. Would recommend for casual wear though!
357	Too too small. I have wide feet, but I even had my daughter and granddaughter try them who wear a size 8, they both said they fit like a 6.
358	Light and comfortable, love them.
359	These are a little fancier than I would send my kid to school in.They are more like a fancy occasion, Sunday church, holiday, or just an “I can’t find my sneakers” day (it happens).I was anxious about the “slip on” as sometimes this style is actually harder to get on kid’s limp feet as they don’t tend to push their foot in to help you out at all when trying to get the shoes on. I was surprised that my kid could actually get these on all by himself and without any socks to ease the way to boot. I’m pleased that the elastic panels built in actually stretch enough so the kids can get their foot in.The quality of these is really good. They look and feel like a high quality men’s shoe, just in a mini me, kid’s size. This is a great shoe to match Dad in.My kid was so excited about his new shoes he ran errands around town in them the day he got them.Can’t wait for him to wear these to picture day, etc.Overall I’d recommend them.
360	Pros:1. They work well for almost any occasion.2. Comfortable, my son has no complaints and gives them a big thumbs up3. They look very nice in person, very happy with the style.Cons:1. They are showing very slight signs of wear after a month but to be fair my child is very active.2. The materials used for these shoes aren’t bad but also not high grade either.Overall these are a great pair of shoes. There is a little room for improvement but overall I’m happy with them and i would definitely get them again.
361	I love that these have the utility of a sneaker but can slip on easily without my child needing to tie the shoes or mess with velcro straps!  Very well made, durable child shoe.  My child feels comfortable in them and has never complained about wearing them (he would be barefoot all the time if that were an option). They dry faster than most of his other shoes---which is helpful because he refuses to put on a wet shoe-and I don't blame him!.  Worth the extra expense for its functionality and ease of putting on.
362	My 6 year old likes these.  They're comfortable and easy to slip on, they have good stretch to fit over his foot. They're lightweight, too.They appear to be a well-made and attractive shoe.  No loose threads or wonky stitching.  They're cute for summer with a pair of shorts, but they would dress up nicely with a pair of khakis.I'm very happy with these, I would definitely recommend.
363	I like these shoes a lot. I got them for my son he needs a little more growing to do though i like to get them big so he can used them as much as possible. They are very soft on the inside, lots of cushion for the back of the heal. I can tell they are well made with hight quality materials and are flexible, slip resistance for outdoor activities all day long.
364	Genuine leather is always a plus for any kind of shoes, they're so much more durable. These are of a high enough quality that we will easily be able to pass them on to our youngest when our older son is done with them. Easy to slip on and off, and the elastic at the shoe's opening helps with wider feet. Looks great with jeans and little boy khaki pants.
365	I like the look of these shoes, and they seem to be high quality. I think they're a great casual look -  nicer than sneakers without being too formal or grown-up. My son says they're one of the most comfortable pairs he's ever owned. Both of us enjoy the ease of them being slip-on.
366	My 7-year-old loves these shoes. They are casual enough for everyday wear, but also nice enough when he needs to dress up a bit. They fit and feel like sneakers, but look like loafers. Great shoes for an active little guy.
367	Everyone has Birkenstocks and I wanted something a little different, and I love Sorel shoes, so I gave these a try.  They are super comfortable and cute, though I have wide feet and this style is not flattering to my specific feet.  But I don't care.  We are living through a pandemic and I want comfort.  And I can see beyond the ugliness of my feet to appreciate the beauty of these shoes.  Highly recommend!  Fit true to size.
368	Didn’t like them as much at first. Gave me bad blisters, kind of slid off, almost returned them. But now I wear them all of the time! Great support.
369	Size up 1/2 size. 9 fits just like 8 1/2. Very cute and comfy. Leather will stretch a bit. Very happy with this Sorel purchase!
370	Comfortable, TTS, good quality.
371	Attractive, good sale price and comfy
372	The sandal did not grip my foot. I had a difficult time walking in them. Had to return.
373	These may fit if I hope on to them in two or three years. I was really shocked at the size.  They were like 5 inches to long.  I had ordered one size up so went to different company ordered the size and is 12 and perfect fit. Little roomy and perfect. Will be sending them back if I don't miss window. I was just shocked how huge.  I should have read the comments. My little one cried and cried.  They folded when she tried to walk in them.  It was like watching her walk in my shoes
374	I bought these for our grandaughter she wears them all the time.  The boots are super cute and of high quality. They are  not a  cheap build like most I have seen at our local target stores. Well worth the money, especially if you have another younger  child who can wear  them after their sibling is done with them.
375	Beautiful boots but be aware they are very heavy.  I bought them for my two year old granddaughter.  She can barely lift them.  A larger size for older kids would probably be ok... like a 5 year old might be able to handle them in their size.  But not ideal for toddlers.
376	My 2 yr old granddaughter absolutely loves these boots. These are the only shoes she wants to wear. She can put them on and take them off by herself. They are well made. Easy to keep clean. You just wipe them off.
377	My toddler is really a 5- but I wanted her to be able to put these on and off herself- so I expected them to be big and they were! She loves them and has been wearing them around the house. It’s raining today so it should be interesting to see how she likes them outside!
378	My daughter loves these.  They are a bit larger than expected which is fine. Gives her room to grow. We live in Phoenix so it doesn't rain often, but she's thrilled to run and jump in muddy puddles and not ruin her good shoes.
379	My daughter loves these!! These are perfect for little guys to pull on with the handles. We bought a coat and umbrella to match as well! Cant wait to jump in puddles!
380	They run a little big but they are really cute my niece wears a size ten in toddler and these boots in size ten slipped right on and off her foot making it kinda hard for her to walk because of the looseness
381	These boots were a Christmas gift for my 2  year old granddaughter . She wears a size 8 and these were roomy, however, she walks fine in them. VERY cute boots and she loves them! Theses boots have been worn ALOT since Christmas and still look super cute after being cleaned.
382	My granddaughter loved these rain boots! She’s three and loves Mickey and Minnie Mouse. Perfect gift.
383	These shoes were perfect!  I got mine as a Christmas present and am so happy with them. They do run slightly larger than your actual size, so size down a half size. These are authentic because I keep seeing people asking. The ones with the serial numbers on them, that's the style of those ones. For some reason Adidas decided to leave those like that. You can look at the actual Adidas website and you can cross reference those specific colors/styles and you will see that they have serial numbers on them from the actual website as well.  These shoes are some of the most comfortable shoes I've ever worn, they are the best!
384	I forgot to write a review on this item, however I got these a couple months ago for my sister and she loved them. Not only did she say they were comfortable but they are also very stylish. They fit her nice and she loved them
385	i got 10.5 like i always do with adidas shoes but had to return for the 10 and its still semi too large.  Not the most comfortable but they do look nice.  Probably won't work out in these as i expected to be able to due to that.
386	I know these shoes run large buy a .5 size down ! I get lots of compliments on these
387	These are beautiful! I have one other pair in this style so I know they run large. I recommend sizing down one size. I'm normally a size 8 in womens but these i ordered a 7 and they fit perfect. Lightweight and comfortable. Love the color!
388	absolutely love these. didn’t want to pay full price for these shoes and they are perfect
389	The shoes were a gift and they loved it! Perfect gift.
390	Cute and functional all in one !! Recommend !!
391	Run a little big. Go half a size down.
392	Country of origin:  These sandals are made in VietnamFinish:  These appear to be injection molded, so even though they might ultimately crack/tear, but they should be somewhat more reliable than the glued ones.Fit:  Very narrow width, extremely tight. My shoe size is 10.5, Medium width for my New Balance 990 series. Since these sandals do NOT come in half sizes, I ordered these New Balance sandals in Size 11, Medium width. Result?  Very NARROW WIDTH, and the fit is extremely tight and uncomfortable. Pretty disappointing. Not sure what size chart they used when manufacturing these, but it surely isn't the same chart for fitting the NB 990 series.Conclusion:  If you are going to order these, might want to keep the caveat about narrow width in consideration.
393	They're sandals - not much else to say. The fit and color are as advertised. Decent value for money if bought on sale, although I probably wouldn't pay full price for them.
394	These are great sandles . bout them for running out to the hot tub, they seem good and durable . should last for years
395	After 1 match, going all 3 min, it is loosing the color coating on the toe of the shoe. The black part is coming off and the red is showing through...just 1 Match!  This I am very disappointed about. Bought my son the solid black ones last season and they did great. That is what ultimately made me decide to purchase these this season for him. However, for $107.00 I expected to get a solid shoe that would take wear better than 1 match.
396	My daughter got almost two seasons of wear out of these shoes. We just bought another pair in a different color because the first pair is starting to wear out. We feel this is a very acceptable amount of use. She loves the way they feel. Her women's shoes size is 7.5-8 and she wears a 6.5 in the Mat Wizard 4.
397	Had to return these. The started falling apart after four days of practice. The tongue came completely off on one shoe and the toe stitching came apart on both shoes. We have had kids wrestling for 10 years and have never had a pair of wrestling shoes that did not make it through one season. These did not make it through 4 days, which was a shame. The shoes felt good, and provided good traction on the mat.
398	Initially I was submitting a better review, but i cannot honestly say they're as good as we'd like. My son wears these for training and competitions. He said they're pretty comfortable, but he's only had them for seven weeks, and they're looking ugly. They're peeling and starting to come apart. I really hoped because they were Adidas brand, they would be better quality. Now I feel embarrassed for him when he has to show up at a Tournament and the shoes look like he's had them for ages.
399	Not very wide and comfortable compared to size 12 asics with medium thickness wool socks.As One is cloth and the other is some newer molded stuff.I wear thinner wool socks and fit snug. Can wear all day, during gym and errands, comfortably.Really grippy.  Just wish I could wear my normal wool socks.
400	True to size. Very comfortable. I use the at the gym for cardio and working the heavy bag. Quality is solid. One downside is that they’re not very breathable as my feet sweat in these shoes a lot.
401	Fit exactly as expected.  My high school son loves them and was able to wear them right out of the box.  Highly recommend.
402	Sleek shoe. It's a perfect fit for my son. Very light shoe; when my son outgrows it, we'll buy another just like it.
403	This is a great starter spike. My son loves the feel how lightweight it is.
404	great shoes!
405	Great pair of track shoes. They held up for the season and then some. Would definitely buy again.
406	Lovem!!!
407	These things are great I have been using water shoes for years for cycling ,kayaking and the gym ,they are also nice to drive in ,if you can't decide on a colour do as I did and get the pair with all of them 😊 most arrive smelling like a chemical factory however these do not ! My feet love them and they fit wonderfully .
408	Very disappointed. They fit properly, however the toe part tore on the very first day of wearing them to an indoor waterpark. My big toe was sticking out after getting out of the wave pool. What a waste of money!! I can't wear these anymore.
409	They don't fit snug for use in the water. The material looks nice and well made and they are cute. Will look into getting a smaller pair.
410	Love these! Fit perfectly and have a great sole. They are good enough to wear around the pool deck to protect my feet from the heat, and inside the pool, my feet don’t get torn up from the bottom of the pool (its a public pool, so I feel it’s more sanitary too).I take water aerobics and they’re so comfortable, I forget I have them on. Love them!
411	Awesome little water shoes, wore them camping wear ae were in and out of water, swimming, kayaking,  tubing. Most water shoes give me blisters,  these didnt, and I wore them for 5 days. Threw them in wash when I got home,  air dried, good as new. They run alittle tight but loosen up as you wear them! Well worth the price!
412	Overall no complaints. Bought to go river rafting. Had no issues with them slipping off and didn’t feel the roughness of the rocks. We only did class 3 and below.The sizes are a little tricky I would buy a size down to make sure they don’t slip off.
413	These things are great!. With the price I thought maybe last 1 or 2 times on the river.Nope I crashed 3 times first trip. Kept my feet safe from rocks and when standing on rocks and mud my feet were secure and less muddy. I've used them every time I go kayaking. They are a must!!!!!
414	I bought a pair for myself and for my husband. They are great. Three slip-on hugs the foot very well, and there is enough sole that protected the foot from broken sea shells while walking on the beach.
415	They are the best I have 5 pair I even have my husband wearing them he also loves them they are so comfortably can be warn with anything they are great
416	Looked nice when they came, but after two or three times in the pool they are coming apart. I suppose these kinds of swim socks are good for light use; they didn't hold up to active swimming and playing in the pool. I was refunded.
417	My two-year-old grandson loves them doesn't want to take them off easy for him to put on and take off himself so that makes him feel awesome can I put a 3/4 warm because their summer sandals they're not warm sandals but we really really love them they're cute as can be
418	Very cute.
419	Loved the color, loved the look and style of the sneaker, but they tend to run narrow and short in toe-box.  So, order at least 1/2 size up for best fit
420	This is my third pair. Love them !
421	UPDATE: I unfortunately had to reduce my review by 2 stars. After just a few hikes, the soles are falling apart. It’s a shame because I really loved these shoes.These were sooooo comfortable right out of the box. I get good traction and they handle getting wet very well. They’re pretty cute too!I should also mention that I typically wear an 8, and although the front of my foot is a normal width, my heels are very narrow; these shoes fit me very well in a 7 ½.
422	These worked great for my recent trip to Zion National Park for hiking through the Narrows.  The shoe is comfortable and drains well.  I did size down a half size but otherwise fit well.  The shoes did take awhile to dry even though they drained well.  They were comfortable to wear, even without socks but did not offer much arch support.  If I were to wear them when not hiking through water I would need to add a shoe insert to provide arch support.  Overall worked great for what I needed them for and I will wear them again when hiking through rivers or tubing.
423	This is the perfect shoe for walking and moderate hiking--light enough to wear everyday and rugged enough for rocky and wet trails.  Just toss them in the wash when needed.  This summer I landscaped my hilly, and in places very muddy backyard in these shoes.  They held up and still look great.
424	LOVE the look and color of these shoes and, in general, love Minnetonka products. I ordered my normal size, 8 1/2, and couldn't even get my heel in the shoe. So I ordered a size 9. Though I could get my foot in the shoes, they were so narrow they hurt. This is the first product I've bought from Minnetonka that was so narrow. All their other shoes have run true to the width indicated. If you have narrower feet, these are for you! (My office mate loved them and now they're hers!)I'm sorry they didn't fit me as they are really good looking shoes.
425	They are soooo comfy and great in the water! I love a shoe that you can hike and go in and out of creeks and waterfalls with out constantly changing she’s!
426	This shoe is awfully heavy and seems to have no room inside.  I had to really  struggle to get my foot inside a shoe a half size larger than what I generally wear.  It was quite uncomfortable.  Since I purchased it at a much reduced price and it seems to be well constructed, I am sending the pair on to the thrift store.  It is my hope that the shoes may actually fit someone who really needs a new pair.  This is the first time I have been dissatisfied with Minnetonka shoes.
427	"I ordered a pair. Says ""men"" on listing so ordered smaller to fit woman size.  Shipped a women's shoe at that size. Too small.  I reordered 3 pairs with Women sizes because I was going on a trip and needed them.  Checked cart. Said ""Merrell womens J033884 HYDROTREKKER SYN SHANDAL, Brindle, 9 US"" plus 2 other sizes/color.  Great! Correct sizes I thought.  Order arrived  with Womens  5.5, 6, 6.5.  NOT AT ALL WHAT I ORDERED.Now I have 4 pair to return. None of which is what I ordered."
428	First time I have ever had a shoe in my size that has run too small. Great looking shoe though.
429	I love these so much I sent a pair to my daughter...They are comfortable and cute...LOVE THEM
430	The shoe is comfortable a d easy to get into. Love the color too?
431	These shoes fit length wise just fine. But the toe area was too constricting. I have pretty narrow feet myself but these just felt like there was not enough height as well as width in the toe.
432	Nice sneaker! Fits great and comfortable!
433	Great color, style and comfort! I would definitely purchase these again.
434	Most uncomfortable shoes I have ever worn. I wore them for less than two hours. The heal dug into two spots on my heals and caused huge blisters. The toe area also rubbed the skin off several toes. It was a week before I could wear closed shoes again.
435	I liked these shoes at first. I liked the simple look and the comfort. But, the first time I wore them in actually rain, my feet got wet! Really bummed because I’ve missed the return window now.
436	These are great shoes. My review reflects the fit as tighter than others of the same size but different brand. I would recommend going at least 1/2 size up
437	Runs small wide is very narrow
438	These are seriously one of the most comfortable shoes I've ever owned.  First pair of Skechers and I'm in love.  I have wide feet and my left foot is half a size bigger than my right, so I usually can't just buy shoes without trying them first.  I intended these to be personal shoes to use when I go out of the house with the family but don't want to wear running shoes.  But I've found myself bringing them to work because they look very professional and at the same time feel very comfortable.  I get about 12,000 steps a day when I'm at work so these have been amazing feet savers.  I even used them to teach a dance class and forgot that I wasn't wearing my dance shoes because they didn't stick to the wooden floors like basketball shoes yet have much more comfort than formal dance shoes.  I'm definitely getting another pair.
439	"I'm glad I took another reviewers advice and ordered a half size larger than what I normally wear.  My sneaker size is 9.5 but I ordered a 10 in this shoe and it fits just right.  The memory foam is perfect as I work in a retail environment and am on my feet many hours a day.  The casual loafer style also fits my work environment. I am very happy I made the decision to purchase this pair of shoes and will probably buy more in different colors. The price here can't be beat. I purchased another set of ""memory foam"" loafers at a local payless chain and for $10 more than what I paid for these Sketchers they are not even close in comfort. Highly recommend these."
440	These are exceptionally comfortable loafers. They are very light and they have the very comfortable memory foam insole. I have a relatively high instep, so loafers do not always work well for me. These are surprisingly comfortable. Oddly enough, they are more comfortable to walk around in than they are to wear while sitting (high instep thing ... I guess). The material seems to breath better, my feet to not get as hot as they would with other shoes. The quality of the materials and of the construction is top notch. I may even buy another pair in a different color.
441	Super comfortable. Easy on and off. I can walk miles at a time and feet fell fine. I bought these for a exact replacement of my very worn pair should they ever wear out. I later bought another pair because my old ones were very worn. This last pair is exactly the same and beyond great for walking and comfort. Easy to put on and off is a great feature also.
442	I’m searching for a cute yet quality shoe for a trip to Barcelona in fall.  This shoe was almost perfect.  Its really very pretty (I got the wine color).  It’s very comfortable, and the material has a lot of stretch and give— comfortable out of the box.  The only uncomfortable part was that my big toe rubbed on the top of the shoe.  Not the end— they were the right size— but the top, which bothered me while I walked.  If you’re thinking about these, definitely give them a try though.
443	I really want to love these but the support isn't there. I wish there was a Chaco support lightweight type of running shows. It still feels light. It's like putting you foot in paper. That's how light it is. I have flat feet so it does hurt to walk in these. Still very cute.
444	I've loved chacos sandals for several years. I was thrilled to find out they carried regular shoes when my work pair were coming to the end of their life. I work on my feet and my fitbit reports between 7,000 and 10,000 steps a day. These have been great. They have the arch support I've come to expect with chacos and are as lightweight as my off duty slide on sketchers. As long as they turn out to be as durable as my sandals these will be a phenomenal purchase.
